"sub","partner","day","meetAgain","meetAgain_9points","ShortTerm","LongTerm","Attractiveness","gender","grooveLevel","gRating","eRating","fRating","gcOUT","gcIN","ccOUT","ccIN"
"M06","F11","D1",0,3,1,2,4,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0192399154071046,0.0115846021047181,0.0889695511886009,0.185939218062055
"M06","F12","D1",1,8,1,7,7,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0138909637734201,0.0174896549830734,0.282811501166151,0.282811501166151
"M06","F13","D1",1,6,1,7,6,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0124472661325559,0.0202517697804367,0.068818040310392,0.05893229783994
"M06","F14","D1",1,7,1,7,7,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0111222070481718,0.0199690952543214,0.00525586053430659,0.0262478391383222
"M06","F15","D1",1,6,1,6,6,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0147873114404984,0.0131564989657038,0.128879312872571,0.142558261487248
"M06","F01","D1",1,8,1,7,8,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0212378068238523,0.0140275889564077,0.124462113505146,0.124462113505146
"M06","F02","D1",0,5,1,4,6,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.00750557122698714,0.0131343989375674,0.113944821116566,0.113944821116566
"M06","F03","D1",1,8,1,8,7,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0147180084773209,0.0134262900348832,0.206967585375116,0.17953735677584
"M06","F04","D1",0,4,1,4,5,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0105830019114737,0.0149557041793544,0.1326503681415,0.133551584785925
"M07","F07","D1",1,7,7,6,8,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0128331008801581,0.0482223075790564,0.498494833869819,0.533359664960333
"M07","F08","D1",1,7,6,6,6,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.0438353029231044,0.0180593587391078,0.37168140406012,0.37158584218426
"M07","F09","D1",1,8,8,7,7,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0164814512764835,0.0105221105522157,0.289746064420105,0.289746064420105
"M07","F11","D1",0,5,5,4,5,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0112290950136824,0.0255150357099869,0.453554235810771,0.453554235810771
"M07","F12","D1",1,7,7,7,6,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0241783448468067,0.0314657064598802,0.100873769543113,0.100873769543113
"M07","F13","D1",1,8,9,7,8,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0186417560817356,0.00984890006096695,-0.0326588358411406,-0.0666633739747751
"M07","F14","D1",1,9,8,7,8,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0133623360911983,0.0127700875067127,0.150676425710582,0.160657291574269
"M07","F15","D1",1,6,5,6,5,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.00701962013142099,0.0101254179791965,0.0892066561640258,0.113837454565853
"M07","F01","D1",1,6,7,3,7,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0130022798672833,0.0133432008254353,0.184042177827273,0.176755870689583
"M07","F02","D1",1,6,7,6,7,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.00895717676792795,0.0149490757410282,0.289820940739147,0.292677112670058
"M07","F03","D1",1,8,7,6,7,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.00758606278515828,0.0144281657396887,0.17604367670332,0.181538400127932
"M07","F04","D1",1,6,6,6,6,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0116512785210459,0.0243730136701887,0.0232296387555494,-0.000694265876828755
"M07","F06","D1",1,8,6,6,5,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0078615105545583,0.0107423221966081,0.141516303771898,0.168827534975257
"M08","F08","D1",0,4,2,1,5,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0123419692135895,0.0267633278571084,0.292999361354044,0.290965120434998
"M08","F09","D1",0,4,5,4,6,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.0324413658128102,0.0132142369216011,0.552731559529471,0.552731559529471
"M08","F11","D1",0,5,4,3,5,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.00539986663740777,0.0218788750612715,0.183902426634374,0.183902426634374
"M08","F12","D1",0,4,4,3,7,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0208311856528773,0.0199800369382825,-0.111499598616376,0.0578275676124239
"M08","F13","D1",1,6,7,7,7,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0269373504957304,0.0164005156534346,0.346950612638411,0.346950612638411
"M08","F14","D1",0,5,5,5,7,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.00800358138952983,0.00974392762409337,0.0351587352698258,0.0351587352698258
"M08","F15","D1",0,4,4,4,7,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0219904327222817,0.0179520872858125,0.0824504109222128,0.0476737225269042
"M08","F01","D1",0,3,3,3,5,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0208694814678383,0.011954939937425,0.181600769789904,0.181600769789904
"M08","F02","D1",0,3,3,3,4,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0152862230101873,0.00617262602531099,0.131614735248933,0.129858293479632
"M08","F03","D1",1,7,7,6,7,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0343574898590058,0.0151205429235333,-0.00962781197462179,0.0689286415600592
"M08","F04","D1",1,7,7,7,7,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0185947189574072,0.00566463152353069,0.142267518091964,0.116333970736472
"M08","F06","D1",0,4,4,4,5,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.00822117577264736,0.00803781152973126,0.010751064446716,0.0787629384186358
"M08","F07","D1",0,5,5,5,5,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.00743235762877337,0.0066362028383562,0.0238949940387783,0.0238949940387783
"M10","F11","D1",1,6,4,5,6,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.013682223836442,0.0123574298908986,0.328266191425094,0.321998234998942
"M10","F12","D1",1,8,6,8,8,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0154945514575355,0.0277958056873082,0.239633702279083,0.233954601169098
"M10","F13","D1",1,7,7,8,8,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0394153120114735,0.024724890083756,0.51421926026225,0.51421926026225
"M10","F14","D1",1,6,6,7,7,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0151243629372768,0.0207494203257337,0.277498008840599,0.277350097388458
"M10","F15","D1",1,6,6,7,7,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0203429015979371,0.021616005858113,0.185096464387886,0.185096464387886
"M10","F01","D1",1,6,6,6,6,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0222856574874584,0.01928769104099,0.334532927930806,0.326455387533852
"M10","F02","D1",1,6,7,5,6,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.00579697802854806,0.0086475678958795,0.140786298877925,0.140550695576977
"M10","F03","D1",1,7,7,7,7,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0242491922382029,0.00675897147879301,0.146050995888491,0.0754344743058172
"M10","F04","D1",1,7,6,7,7,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.00699112548849889,0.0114273804763845,0.035595101977527,0.0650933052367823
"M10","F06","D1",1,6,6,6,6,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0183904979121348,0.0295234566745055,0.0879234494271464,0.134413305526997
